base_name,normal_file,normal_label,normal_split,other_files,other_labels,same_label
greenpack_0777_p01,greenpack_0777_p01.png,60B938385,test,greenpack_0777_p01_01.png,60B938385,True
greenpack_0778_p01,greenpack_0778_p01.png,59F131316,train,greenpack_0778_p01_01.png,59F131316,True
greenpack_0780_p01,greenpack_0780_p01.png,59H152512,test,greenpack_0780_p01_01.png,59H152512,True
greenpack_0781_p01,greenpack_0781_p01.png,54Y99149,train,greenpack_0781_p01_01.png,54Y99149,True
greenpack_0783_p01,greenpack_0783_p01.png,54T19588,train,greenpack_0783_p01_01.png,54T19588,True
greenpack_0784_p01,greenpack_0784_p01.png,59S211998,val,greenpack_0784_p01_01.png,59S211998,True
greenpack_0785_p01,greenpack_0785_p01.png,59E165653,train,greenpack_0785_p01_01.png,59E165653,True
greenpack_0786_p01,greenpack_0786_p01.png,54H14882,train,greenpack_0786_p01_01.png,54H14882,True
greenpack_0787_p01,greenpack_0787_p01.png,54P76117,train,greenpack_0787_p01_01.png,54P76117,True
greenpack_0788_p01,greenpack_0788_p01.png,54T17232,test,greenpack_0788_p01_01.png,54T17232,True
greenpack_0789_p01,greenpack_0789_p01.png,95H112178,val,greenpack_0789_p01_01.png,95H112178,True
greenpack_0791_p01,greenpack_0791_p01.png,59G185820,test,greenpack_0791_p01_01.png,59G185820,True
greenpack_0792_p01,greenpack_0792_p01.png,49E115383,train,greenpack_0792_p01_01.png,49E115383,True
greenpack_0793_p01,greenpack_0793_p01.png,59Y191982,test,greenpack_0793_p01_01.png,59Y191982,True
greenpack_0795_p01,greenpack_0795_p01.png,51P98308,test,greenpack_0795_p01_01.png,51P98308,True
greenpack_0796_p01,greenpack_0796_p01.png,70B132168,train,greenpack_0796_p01_01.png,70B132168,True
greenpack_0797_p01,greenpack_0797_p01.png,51K59102,train,greenpack_0797_p01_01.png,51K59102,True
greenpack_0798_p01,greenpack_0798_p01.png,59P208324,test,greenpack_0798_p01_01.png,59P208324,True
greenpack_0800_p01,greenpack_0800_p01.png,51S50082,train,greenpack_0800_p01_01.png,51S50082,True
greenpack_0801_p01,greenpack_0801_p01.png,78N25203,train,greenpack_0801_p01_01.png,78N25203,True
greenpack_0803_p01,greenpack_0803_p01.png,59P197255,train,greenpack_0803_p01_01.png,59P197255,True
greenpack_0806_p01,greenpack_0806_p01.png,59F142819,test,greenpack_0806_p01_01.png,59F142819,True
greenpack_0808_p01,greenpack_0808_p01.png,54P28057,test,greenpack_0808_p01_01.png,54P28057,True
greenpack_0809_p01,greenpack_0809_p01.png,95E117763,train,greenpack_0809_p01_01.png,95E117763,True
greenpack_0810_p01,greenpack_0810_p01.png,51L38385,test,greenpack_0810_p01_01.png,51L38385,True
greenpack_0812_p01,greenpack_0812_p01.png,79N16788,train,greenpack_0812_p01_01.png,79N16788,True
greenpack_0813_p01,greenpack_0813_p01.png,59L181006,test,greenpack_0813_p01_01.png,59L181006,True
greenpack_0814_p01,greenpack_0814_p01.png,59L231395,train,greenpack_0814_p01_01.png,59L231395,True
greenpack_0816_p01,greenpack_0816_p01.png,5F132246,test,greenpack_0816_p01_01.png,5F132246,True
greenpack_0817_p01,greenpack_0817_p01.png,59X137438,train,greenpack_0817_p01_01.png,59X137438,True
greenpack_0818_p01,greenpack_0818_p01.png,52F33586,train,greenpack_0818_p01_01.png,52F33586,True
greenpack_0819_p01,greenpack_0819_p01.png,54T20810,train,greenpack_0819_p01_01.png,54T20810,True
greenpack_0820_p01,greenpack_0820_p01.png,70B132168,train,greenpack_0820_p01_01.png,70B132168,True
greenpack_0822_p01,greenpack_0822_p01.png,59L189475,test,greenpack_0822_p01_01.png,59L189475,True
greenpack_0823_p01,greenpack_0823_p01.png,81H12204,test,greenpack_0823_p01_01.png,81H12204,True
greenpack_0824_p01,greenpack_0824_p01.png,54L42443,test,greenpack_0824_p01_01.png,54L42443,True
greenpack_0826_p01,greenpack_0826_p01.png,59P125512,test,greenpack_0826_p01_01.png,59P125512,True
greenpack_0827_p01,greenpack_0827_p01.png,59T146685,val,greenpack_0827_p01_01.png,59T146685,True
greenpack_0828_p01,greenpack_0828_p01.png,52N52030,train,greenpack_0828_p01_01.png,52N52030,True
greenpack_0829_p01,greenpack_0829_p01.png,82H108866,train,greenpack_0829_p01_01.png,82H108866,True
greenpack_0830_p01,greenpack_0830_p01.png,59Y171364,train,greenpack_0830_p01_01.png,59Y171364,True
greenpack_0831_p01,greenpack_0831_p01.png,59L182243,val,greenpack_0831_p01_01.png,59L182243,True
greenpack_0832_p01,greenpack_0832_p01.png,72C170989,val,greenpack_0832_p01_01.png,72C170989,True
greenpack_0833_p01,greenpack_0833_p01.png,60F201949,val,greenpack_0833_p01_01.png,60F201949,True
greenpack_0834_p01,greenpack_0834_p01.png,54P81515,train,greenpack_0834_p01_01.png,54P81515,True
greenpack_0835_p01,greenpack_0835_p01.png,54S22148,train,greenpack_0835_p01_01.png,54S22148,True
greenpack_0836_p01,greenpack_0836_p01.png,61H109139,train,greenpack_0836_p01_01.png,61H109139,True
greenpack_0838_p01,greenpack_0838_p01.png,60C161975,train,greenpack_0838_p01_01.png,60C161975,True
greenpack_0839_p01,greenpack_0839_p01.png,92N103003,test,greenpack_0839_p01_01.png,92N103003,True
greenpack_0840_p01,greenpack_0840_p01.png,63S20246,train,greenpack_0840_p01_01.png,63S20246,True
greenpack_0841_p01,greenpack_0841_p01.png,79H57630,train,greenpack_0841_p01_01.png,79H57630,True
greenpack_0842_p01,greenpack_0842_p01.png,59X294270,val,greenpack_0842_p01_01.png,59X294270,True
greenpack_0844_p01,greenpack_0844_p01.png,82B119789,train,greenpack_0844_p01_01.png,82B119789,True
greenpack_0847_p01,greenpack_0847_p01.png,59C227415,val,greenpack_0847_p01_01.png,59C227415,True
greenpack_0849_p01,greenpack_0849_p01.png,59E172361,val,greenpack_0849_p01_01.png,59E172361,True
greenpack_0850_p01,greenpack_0850_p01.png,59L150899,test,greenpack_0850_p01_01.png,59L150899,True
greenpack_0851_p01,greenpack_0851_p01.png,59V245506,val,greenpack_0851_p01_01.png,59V245506,True
greenpack_0852_p01,greenpack_0852_p01.png,59V171541,test,greenpack_0852_p01_01.png,59V171541,True
greenpack_0855_p01,greenpack_0855_p01.png,59H135460,test,greenpack_0855_p01_01.png,59H135460,True
greenpack_0856_p01,greenpack_0856_p01.png,66H60786,val,greenpack_0856_p01_01.png,66H60786,True
greenpack_0857_p01,greenpack_0857_p01.png,59P139355,train,greenpack_0857_p01_01.png,59P139355,True
greenpack_0858_p01,greenpack_0858_p01.png,59B125157,val,greenpack_0858_p01_01.png,59B125157,True
greenpack_0859_p01,greenpack_0859_p01.png,52T56177,train,greenpack_0859_p01_01.png,52T56177,True
greenpack_0861_p01,greenpack_0861_p01.png,59S231606,train,greenpack_0861_p01_01.png,59S231606,True
greenpack_0862_p01,greenpack_0862_p01.png,59M146204,test,greenpack_0862_p01_01.png,59M146204,True
greenpack_0863_p01,greenpack_0863_p01.png,59U155529,test,greenpack_0863_p01_01.png,59U156529,False
greenpack_0865_p01,greenpack_0865_p01.png,5152701,test,greenpack_0865_p01_01.png,5152701,True
greenpack_0866_p01,greenpack_0866_p01.png,54T36239,test,greenpack_0866_p01_01.png,54T36239,True
greenpack_0868_p01,greenpack_0868_p01.png,59U184366,train,greenpack_0868_p01_01.png,59U184366,True
greenpack_0870_p01,greenpack_0870_p01.png,59T129613,test,greenpack_0870_p01_01.png,59T129613,True
greenpack_0871_p01,greenpack_0871_p01.png,59M161406,test,greenpack_0871_p01_01.png,59M161406,True
greenpack_0875_p01,greenpack_0875_p01.png,59P197255,train,greenpack_0875_p01_01.png,59P197255,True
greenpack_0876_p01,greenpack_0876_p01.png,61D112878,train,greenpack_0876_p01_01.png,61D112878,True
greenpack_0877_p01,greenpack_0877_p01.png,59C246326,val,greenpack_0877_p01_01.png,59C246326,True
greenpack_0878_p01,greenpack_0878_p01.png,82H108866,train,greenpack_0878_p01_01.png,82H108866,True
greenpack_0879_p01,greenpack_0879_p01.png,51F91341,train,greenpack_0879_p01_01.png,51F91341,True
greenpack_0881_p01,greenpack_0881_p01.png,59VA00843,train,greenpack_0881_p01_01.png,59VA00843,True
greenpack_0882_p01,greenpack_0882_p01.png,49L101241,test,greenpack_0882_p01_01.png,49L101241,True
greenpack_0883_p01,greenpack_0883_p01.png,52T56177,train,greenpack_0883_p01_01.png,52T56177,True
greenpack_0885_p01,greenpack_0885_p01.png,59C123083,val,greenpack_0885_p01_01.png,59C123083,True
greenpack_0886_p01,greenpack_0886_p01.png,59FA00982,train,greenpack_0886_p01_01.png,59FA00982,True
greenpack_0887_p01,greenpack_0887_p01.png,59C244333,test,greenpack_0887_p01_01.png,59C244333,True
greenpack_0888_p01,greenpack_0888_p01.png,59M121704,train,greenpack_0888_p01_01.png,59M121704,True
greenpack_0890_p01,greenpack_0890_p01.png,59M107790,train,greenpack_0890_p01_01.png,59M107790,True
greenpack_0892_p01,greenpack_0892_p01.png,59M171443,val,greenpack_0892_p01_01.png,59M171443,True
greenpack_0893_p01,greenpack_0893_p01.png,59H146704,train,greenpack_0893_p01_01.png,59H146704,True
greenpack_0894_p01,greenpack_0894_p01.png,59P186084,val,greenpack_0894_p01_01.png,59P186084,True
greenpack_0895_p01,greenpack_0895_p01.png,60B511827,val,greenpack_0895_p01_01.png,60B511827,True
greenpack_0896_p01,greenpack_0896_p01.png,67B169660,train,greenpack_0896_p01_01.png,67B169660,True
greenpack_0897_p01,greenpack_0897_p01.png,59U149726,train,greenpack_0897_p01_01.png,59U149726,True
greenpack_0898_p01,greenpack_0898_p01.png,59F136564,test,greenpack_0898_p01_01.png,59F136564,True
greenpack_0899_p01,greenpack_0899_p01.png,59S208082,train,greenpack_0899_p01_01.png,59S208082,True
greenpack_0904_p01,greenpack_0904_p01.png,59H154792,train,greenpack_0904_p01_01.png,59H154792,True
greenpack_0905_p01,greenpack_0905_p01.png,59P232334,train,greenpack_0905_p01_01.png,59P232334,True
greenpack_0906_p01,greenpack_0906_p01.png,67G106716,train,greenpack_0906_p01_01.png,67G106716,True
greenpack_0907_p01,greenpack_0907_p01.png,59Y192533,test,greenpack_0907_p01_01.png,59Y192533,True
greenpack_0909_p01,greenpack_0909_p01.png,54T20810,train,greenpack_0909_p01_01.png,54T20810,True
greenpack_0910_p01,greenpack_0910_p01.png,59F171478,test,greenpack_0910_p01_01.png,59F171478,True
greenpack_0911_p01,greenpack_0911_p01.png,59L214999,train,greenpack_0911_p01_01.png,59L214999,True
greenpack_0912_p01,greenpack_0912_p01.png,49B123354,val,greenpack_0912_p01_01.png,49B123354,True
greenpack_0913_p01,greenpack_0913_p01.png,52Y35969,val,greenpack_0913_p01_01.png,52Y35969,True
greenpack_0914_p01,greenpack_0914_p01.png,59L148183,test,greenpack_0914_p01_01.png,59L148183,True
greenpack_0916_p01,greenpack_0916_p01.png,59N101425,val,greenpack_0916_p01_01.png,59N101425,True
greenpack_0917_p01,greenpack_0917_p01.png,54S85452,train,greenpack_0917_p01_01.png,54S85452,True
greenpack_0918_p01,greenpack_0918_p01.png,39X265176,train,greenpack_0918_p01_01.png,39X265176,True
greenpack_0919_p01,greenpack_0919_p01.png,59U178039,val,greenpack_0919_p01_01.png,59U178039,True
greenpack_0921_p01,greenpack_0921_p01.png,59P211206,val,greenpack_0921_p01_01.png,59P211206,True
greenpack_0922_p01,greenpack_0922_p01.png,76G122607,test,greenpack_0922_p01_01.png,76G122607,True
greenpack_0925_p01,greenpack_0925_p01.png,49L104456,train,greenpack_0925_p01_01.png,49L104456,True
greenpack_0926_p01,greenpack_0926_p01.png,49K120886,test,greenpack_0926_p01_01.png,49K120886,True
greenpack_0927_p01,greenpack_0927_p01.png,51L0352,test,greenpack_0927_p01_01.png,51L0352,True
greenpack_0928_p01,greenpack_0928_p01.png,59X140243,val,greenpack_0928_p01_01.png,59X140243,True
greenpack_0929_p01,greenpack_0929_p01.png,59F154719,val,greenpack_0929_p01_01.png,59F154719,True
greenpack_0930_p01,greenpack_0930_p01.png,71B140140,test,greenpack_0930_p01_01.png,71B140140,True
greenpack_0931_p01,greenpack_0931_p01.png,59S124831,train,greenpack_0931_p01_01.png,59S124831,True
greenpack_0932_p01,greenpack_0932_p01.png,59Y187724,train,greenpack_0932_p01_01.png,59Y187724,True
greenpack_0933_p01,greenpack_0933_p01.png,54S25505,train,greenpack_0933_p01_01.png,54S25505,True
greenpack_0934_p01,greenpack_0934_p01.png,75F102991,train,greenpack_0934_p01_01.png,75F102991,True
greenpack_0936_p01,greenpack_0936_p01.png,54S54376,test,greenpack_0936_p01_01.png,54S54376,True
greenpack_0938_p01,greenpack_0938_p01.png,66N113034,train,greenpack_0938_p01_01.png,66N113034,True
greenpack_0940_p01,greenpack_0940_p01.png,59S214940,val,greenpack_0940_p01_01.png,59S214940,True
greenpack_0941_p01,greenpack_0941_p01.png,59Z119632,test,greenpack_0941_p01_01.png,59Z119632,True
greenpack_0943_p01,greenpack_0943_p01.png,60B711557,val,greenpack_0943_p01_01.png,60B711557,True
greenpack_0944_p01,greenpack_0944_p01.png,77H106830,val,greenpack_0944_p01_01.png,77H106830,True
greenpack_0945_p01,greenpack_0945_p01.png,77C122697,train,greenpack_0945_p01_01.png,77C122697,True
greenpack_0946_p01,greenpack_0946_p01.png,59Z126553,train,greenpack_0946_p01_01.png,59Z126553,True
greenpack_0947_p01,greenpack_0947_p01.png,59X255150,test,greenpack_0947_p01_01.png,59X255150,True
greenpack_0948_p01,greenpack_0948_p01.png,59C113696,val,greenpack_0948_p01_01.png,59C113696,True
greenpack_0949_p01,greenpack_0949_p01.png,59L231318,test,greenpack_0949_p01_01.png,59L231318,True
greenpack_0952_p01,greenpack_0952_p01.png,59B133576,val,greenpack_0952_p01_01.png,59B133576,True
greenpack_0954_p01,greenpack_0954_p01.png,59P185700,train,greenpack_0954_p01_01.png,59P185700,True
greenpack_0955_p01,greenpack_0955_p01.png,59FA00982,train,greenpack_0955_p01_01.png,59FA00982,True
greenpack_0956_p01,greenpack_0956_p01.png,59U184366,train,greenpack_0956_p01_01.png,59U184366,True
greenpack_0957_p01,greenpack_0957_p01.png,59C167071,val,greenpack_0957_p01_01.png,59C167071,True
greenpack_0958_p01,greenpack_0958_p01.png,60C135331,test,greenpack_0958_p01_01.png,60C135331,True
greenpack_0960_p01,greenpack_0960_p01.png,59H115793,val,greenpack_0960_p01_01.png,59H115793,True
greenpack_0962_p01,greenpack_0962_p01.png,53V73196,train,greenpack_0962_p01_01.png,53V73196,True
greenpack_0963_p01,greenpack_0963_p01.png,54H35581,train,greenpack_0963_p01_01.png,54H35581,True
greenpack_0965_p01,greenpack_0965_p01.png,67N120886,val,greenpack_0965_p01_01.png,67N120886,True
greenpack_0968_p01,greenpack_0968_p01.png,59FA00982,train,greenpack_0968_p01_01.png,59FA00982,True
greenpack_0970_p01,greenpack_0970_p01.png,59V233522,test,greenpack_0970_p01_01.png,59V233522,True
greenpack_0971_p01,greenpack_0971_p01.png,54S85452,train,greenpack_0971_p01_01.png,54S85452,True
greenpack_0972_p01,greenpack_0972_p01.png,59L231395,train,greenpack_0972_p01_01.png,59L231395,True
greenpack_0973_p01,greenpack_0973_p01.png,67M59687,train,greenpack_0973_p01_01.png,67M59687,True
greenpack_0974_p01,greenpack_0974_p01.png,71B207999,test,greenpack_0974_p01_01.png,71B207999,True
greenpack_0977_p01,greenpack_0977_p01.png,78H92348,test,greenpack_0977_p01_01.png,78H92348,True
greenpack_0978_p01,greenpack_0978_p01.png,37E119145,train,greenpack_0978_p01_01.png,37E119145,True
greenpack_0980_p01,greenpack_0980_p01.png,52Z87327,val,greenpack_0980_p01_01.png,52Z87327,True
greenpack_0981_p01,greenpack_0981_p01.png,79K102061,test,greenpack_0981_p01_01.png,79K102061,True
greenpack_0982_p01,greenpack_0982_p01.png,59P232334,train,greenpack_0982_p01_01.png,59P232334,True
greenpack_0984_p01,greenpack_0984_p01.png,54H44091,train,greenpack_0984_p01_01.png,54H44091,True
greenpack_0985_p01,greenpack_0985_p01.png,54F23213,val,greenpack_0985_p01_01.png,54F23213,True
greenpack_0987_p01,greenpack_0987_p01.png,59D198276,train,greenpack_0987_p01_01.png,59D198276,True
greenpack_0990_p01,greenpack_0990_p01.png,54F45279,train,greenpack_0990_p01_01.png,54F45279,True
greenpack_0992_p01,greenpack_0992_p01.png,59F149759,val,greenpack_0992_p01_01.png,59F149759,True
greenpack_0993_p01,greenpack_0993_p01.png,54S54463,val,greenpack_0993_p01_01.png,54S54463,True
greenpack_0994_p01,greenpack_0994_p01.png,54S25505,train,greenpack_0994_p01_01.png,54S25505,True
greenpack_0996_p01,greenpack_0996_p01.png,60F118319,train,greenpack_0996_p01_01.png,60F118319,True
greenpack_0997_p01,greenpack_0997_p01.png,59T153485,test,greenpack_0997_p01_01.png,59T153485,True
greenpack_0999_p01,greenpack_0999_p01.png,52Z67766,val,greenpack_0999_p01_01.png,52Z67766,True
greenpack_1000_p01,greenpack_1000_p01.png,53S39152,test,greenpack_1000_p01_01.png,53S39152,True
greenpack_1002_p01,greenpack_1002_p01.png,59U113629,train,greenpack_1002_p01_01.png,59U113629,True
greenpack_1003_p01,greenpack_1003_p01.png,72C178916,train,greenpack_1003_p01_01.png,72C178916,True
greenpack_1004_p01,greenpack_1004_p01.png,59C231601,test,greenpack_1004_p01_01.png,59C231601,True
greenpack_1005_p01,greenpack_1005_p01.png,62H57108,val,greenpack_1005_p01_01.png,62H57108,True
greenpack_1007_p01,greenpack_1007_p01.png,71B197914,val,greenpack_1007_p01_01.png,71B197914,True
greenpack_1008_p01,greenpack_1008_p01.png,59C201208,train,greenpack_1008_p01_01.png,59C201208,True
greenpack_1009_p01,greenpack_1009_p01.png,78G104308,val,greenpack_1009_p01_01.png,78G104308,True
greenpack_1011_p01,greenpack_1011_p01.png,59M190208,val,greenpack_1011_p01_01.png,59M190208,True
greenpack_1014_p01,greenpack_1014_p01.png,59S109841,test,greenpack_1014_p01_01.png,59S109841,True
greenpack_1015_p01,greenpack_1015_p01.png,59S247061,test,greenpack_1015_p01_01.png,59S247061,True
greenpack_1016_p01,greenpack_1016_p01.png,81G113556,test,greenpack_1016_p01_01.png,81G113556,True
greenpack_1017_p01,greenpack_1017_p01.png,60F150670,test,greenpack_1017_p01_01.png,60F150670,True
greenpack_1018_p01,greenpack_1018_p01.png,76H106161,val,greenpack_1018_p01_01.png,76H106161,True
greenpack_1021_p01,greenpack_1021_p01.png,59M194458,val,greenpack_1021_p01_01.png,59M194458,True
greenpack_1022_p01,greenpack_1022_p01.png,60B104034,val,greenpack_1022_p01_01.png,60B104034,True
greenpack_1023_p01,greenpack_1023_p01.png,54L36961,train,greenpack_1023_p01_01.png,54L36961,True
greenpack_1025_p01,greenpack_1025_p01.png,67B169660,train,greenpack_1025_p01_01.png,67B169660,True
greenpack_1026_p01,greenpack_1026_p01.png,78H102133,train,greenpack_1026_p01_01.png,78H102133,True
greenpack_1027_p01,greenpack_1027_p01.png,59C250621,val,greenpack_1027_p01_01.png,59C250621,True
greenpack_1028_p01,greenpack_1028_p01.png,52H40234,val,greenpack_1028_p01_01.png,52H40234,True
greenpack_1030_p01,greenpack_1030_p01.png,59V226310,val,greenpack_1030_p01_01.png,59V226310,True
greenpack_1032_p01,greenpack_1032_p01.png,51H49707,train,greenpack_1032_p01_01.png,51H49707,True
greenpack_1033_p01,greenpack_1033_p01.png,54F24106,train,greenpack_1033_p01_01.png,54F24106,True
greenpack_1034_p01,greenpack_1034_p01.png,54R30018,train,greenpack_1034_p01_01.png,54R30018,True
greenpack_1037_p01,greenpack_1037_p01.png,52P20878,train,greenpack_1037_p01_01.png,52P20878,True
greenpack_1038_p01,greenpack_1038_p01.png,59F168564,val,greenpack_1038_p01_01.png,59F168564,True
greenpack_1040_p01,greenpack_1040_p01.png,59D150216,test,greenpack_1040_p01_01.png,59D150216,True
greenpack_1041_p01,greenpack_1041_p01.png,67B169660,train,greenpack_1041_p01_01.png,67B169660,True
greenpack_1042_p01,greenpack_1042_p01.png,54X99300,val,greenpack_1042_p01_01.png,54X99300,True
greenpack_1044_p01,greenpack_1044_p01.png,77F79919,train,greenpack_1044_p01_01.png,77F79919,True
greenpack_1045_p01,greenpack_1045_p01.png,54U54316,train,greenpack_1045_p01_01.png,54U54316,True
greenpack_1046_p01,greenpack_1046_p01.png,54V15558,train,greenpack_1046_p01_01.png,54V15558,True
greenpack_1047_p01,greenpack_1047_p01.png,54U39055,train,greenpack_1047_p01_01.png,54U39055,True
greenpack_1048_p01,greenpack_1048_p01.png,59F165171,train,greenpack_1048_p01_01.png,59F165171,True
greenpack_1049_p01,greenpack_1049_p01.png,59S221969,train,greenpack_1049_p01_01.png,59S221969,True
greenpack_1051_p01,greenpack_1051_p01.png,53V73196,train,greenpack_1051_p01_01.png,53V73196,True
greenpack_1052_p01,greenpack_1052_p01.png,59V204212,test,greenpack_1052_p01_01.png,59V204212,True
greenpack_1053_p01,greenpack_1053_p01.png,55P89613,train,greenpack_1053_p01_01.png,55P89613,True
greenpack_1054_p01,greenpack_1054_p01.png,59L116511,test,greenpack_1054_p01_01.png,59L116511,True
greenpack_1055_p01,greenpack_1055_p01.png,53Z11759,train,greenpack_1055_p01_01.png,53Z11759,True
greenpack_1058_p01,greenpack_1058_p01.png,63B929219,test,greenpack_1058_p01_01.png,63B929219,True
greenpack_1059_p01,greenpack_1059_p01.png,59N100569,val,greenpack_1059_p01_01.png,59N100569,True
greenpack_1060_p01,greenpack_1060_p01.png,52U49980,val,greenpack_1060_p01_01.png,52U49980,True
greenpack_1062_p01,greenpack_1062_p01.png,59S106241,test,greenpack_1062_p01_01.png,59S106241,True
greenpack_1063_p01,greenpack_1063_p01.png,59V209048,test,greenpack_1063_p01_01.png,59V209048,True
greenpack_1064_p01,greenpack_1064_p01.png,61G104305,val,greenpack_1064_p01_01.png,61G104305,True
greenpack_1065_p01,greenpack_1065_p01.png,78C119455,test,greenpack_1065_p01_01.png,78C119455,True
greenpack_1066_p01,greenpack_1066_p01.png,59X121394,test,greenpack_1066_p01_01.png,59X121394,True
greenpack_1067_p01,greenpack_1067_p01.png,59L223164,train,greenpack_1067_p01_01.png,59L223164,True
greenpack_1069_p01,greenpack_1069_p01.png,59X267951,test,greenpack_1069_p01_01.png,59X267951,True
greenpack_1070_p01,greenpack_1070_p01.png,59M189404,test,greenpack_1070_p01_01.png,59M189404,True
greenpack_1071_p01,greenpack_1071_p01.png,5411147,train,greenpack_1071_p01_01.png,5411147,True
greenpack_1072_p01,greenpack_1072_p01.png,55X82215,val,greenpack_1072_p01_01.png,55X82215,True
greenpack_1074_p01,greenpack_1074_p01.png,71C232149,train,greenpack_1074_p01_01.png,71C232149,True
greenpack_1075_p01,greenpack_1075_p01.png,81G100665,test,greenpack_1075_p01_01.png,81G100665,True
greenpack_1077_p01,greenpack_1077_p01.png,59C242200,train,greenpack_1077_p01_01.png,59C242200,True
greenpack_1078_p01,greenpack_1078_p01.png,59P221181,train,greenpack_1078_p01_01.png,59P221181,True
greenpack_1079_p01,greenpack_1079_p01.png,52H48060,val,greenpack_1079_p01_01.png,52H48060,True
greenpack_1080_p01,greenpack_1080_p01.png,62P151909,train,greenpack_1080_p01_01.png,62P151909,True
greenpack_1081_p01,greenpack_1081_p01.png,67B100979,val,greenpack_1081_p01_01.png,67B100979,True
greenpack_1083_p01,greenpack_1083_p01.png,59E162847,test,greenpack_1083_p01_01.png,59E162847,True
greenpack_1084_p01,greenpack_1084_p01.png,59P171756,val,greenpack_1084_p01_01.png,59P171756,True
greenpack_1085_p01,greenpack_1085_p01.png,54X37676,test,greenpack_1085_p01_01.png,54X37676,True
greenpack_1086_p01,greenpack_1086_p01.png,59B134682,test,greenpack_1086_p01_01.png,59B134682,True
greenpack_1087_p01,greenpack_1087_p01.png,59P211073,train,greenpack_1087_p01_01.png,59P211073,True
greenpack_1088_p01,greenpack_1088_p01.png,59H160591,test,greenpack_1088_p01_01.png,59H160591,True
greenpack_1089_p01,greenpack_1089_p01.png,79Z15804,train,greenpack_1089_p01_01.png,79Z15804,True
greenpack_1090_p01,greenpack_1090_p01.png,59L1357103,val,greenpack_1090_p01_01.png,59L1357103,True
greenpack_1091_p01,greenpack_1091_p01.png,59L167824,val,greenpack_1091_p01_01.png,59L167824,True
greenpack_1092_p01,greenpack_1092_p01.png,75F129830,train,greenpack_1092_p01_01.png,75F129830,True
greenpack_1094_p01,greenpack_1094_p01.png,60B236912,test,greenpack_1094_p01_01.png,60B236912,True
greenpack_1095_p01,greenpack_1095_p01.png,71C230079,test,greenpack_1095_p01_01.png,71C230079,True
greenpack_1096_p01,greenpack_1096_p01.png,69C100788,train,greenpack_1096_p01_01.png,69C100788,True
greenpack_1097_p01,greenpack_1097_p01.png,54N46324,train,greenpack_1097_p01_01.png,54N46324,True
greenpack_1099_p01,greenpack_1099_p01.png,59D167393,train,greenpack_1099_p01_01.png,59D167393,True
greenpack_1100_p01,greenpack_1100_p01.png,16F26303,test,greenpack_1100_p01_01.png,16F26303,True
greenpack_1101_p01,greenpack_1101_p01.png,59S226754,train,greenpack_1101_p01_01.png,59S226754,True
greenpack_1102_p01,greenpack_1102_p01.png,72C139315,train,greenpack_1102_p01_01.png,72C139315,True
greenpack_1103_p01,greenpack_1103_p01.png,59B137858,test,greenpack_1103_p01_01.png,59B137858,True
greenpack_1104_p01,greenpack_1104_p01.png,47AB55999,val,greenpack_1104_p01_01.png,47AB55999,True
greenpack_1105_p01,greenpack_1105_p01.png,47D118716,train,greenpack_1105_p01_01.png,47D118716,True
greenpack_1106_p01,greenpack_1106_p01.png,59V248612,val,greenpack_1106_p01_01.png,59V248612,True
greenpack_1109_p01,greenpack_1109_p01.png,59D217244,train,greenpack_1109_p01_01.png,59D217244,True
greenpack_1110_p01,greenpack_1110_p01.png,59U139380,train,greenpack_1110_p01_01.png,59U139380,True
greenpack_1113_p01,greenpack_1113_p01.png,16M26315,val,greenpack_1113_p01_01.png,16M26315,True
greenpack_1114_p01,greenpack_1114_p01.png,59C255006,val,greenpack_1114_p01_01.png,59C255006,True
greenpack_1115_p01,greenpack_1115_p01.png,83P199696,val,greenpack_1115_p01_01.png,83P199696,True
greenpack_1116_p01,greenpack_1116_p01.png,59K144076,test,greenpack_1116_p01_01.png,59K144076,True
greenpack_1117_p01,greenpack_1117_p01.png,60T77586,train,greenpack_1117_p01_01.png,60T77586,True
greenpack_1118_p01,greenpack_1118_p01.png,50N102654,train,greenpack_1118_p01_01.png,50N102654,True
greenpack_1119_p01,greenpack_1119_p01.png,72H58794,train,greenpack_1119_p01_01.png,72H58794,True
greenpack_1120_p01,greenpack_1120_p01.png,54L51899,train,greenpack_1120_p01_01.png,54L51899,True
greenpack_1121_p01,greenpack_1121_p01.png,59S212978,test,greenpack_1121_p01_01.png,59S212978,True
greenpack_1122_p01,greenpack_1122_p01.png,59V153310,train,greenpack_1122_p01_01.png,59V153310,True
greenpack_1123_p01,greenpack_1123_p01.png,66P15739,train,greenpack_1123_p01_01.png,66P15739,True
greenpack_1124_p01,greenpack_1124_p01.png,59K196591,val,greenpack_1124_p01_01.png,59K196591,True
greenpack_1125_p01,greenpack_1125_p01.png,60F204565,train,greenpack_1125_p01_01.png,60F204565,True
greenpack_1126_p01,greenpack_1126_p01.png,59F114064,val,greenpack_1126_p01_01.png,59F114064,True
greenpack_1127_p01,greenpack_1127_p01.png,79N209854,train,greenpack_1127_p01_01.png,79N209854,True
greenpack_1128_p01,greenpack_1128_p01.png,54X45335,val,greenpack_1128_p01_01.png,54X45335,True
greenpack_1129_p01,greenpack_1129_p01.png,49G109999,val,greenpack_1129_p01_01.png,49G109999,True
